Tên quán,Điểm đánh giá,Địa chỉ quán,Số người review,Link
Anh Tuấn - Cơm Chiên Gà Xối Mỡ,_._,"295 Quốc Lộ 1A, P. Bình Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/anh-tuan-com-chien-ga-xoi-mo
Ngọc Trực - Cơm Chiên Gà Xối Mỡ - Lê Văn Chí,_._,"12 Lê Văn Chí, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ngoc-truc-com-chien-ga-xoi-mo-le-van-chi
Anh Tuấn - Cơm Chiên Gà Xối Mỡ,_._,"295 Quốc Lộ 1A, P. Bình Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/anh-tuan-com-chien-ga-xoi-mo
Quán Ăn Thiên Ký 5 - Cơm Gà Xối Mỡ,_._,"794 Bình Chiểu, P. Bình Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-thien-ky-5-com-ga-xoi-mo
Cơm Tấm & Cơm Gà Xối Mỡ Hồng Phát,_._,"38/2 Đường Số 3, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-tam-com-ga-xoi-mo-hong-phat
Gà Hàn Thuyên,8.7,"6 Hàn Thuyên, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",28,https://www.foody.vn/ho-chi-minh/ga-han-thuyen
"Minh Thư 8 - Cơm Gà Xối Mỡ, Cơm Trắng & Phở - Hoàng Diệu 2",_._,"218 Hoàng Diệu 2, P. Linh Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/minh-thu-8-com-ga-xoi-mo-com-trang-pho-hoang-dieu-2
Cơm Chiên Gà Xối Mỡ Hoàng Ký 8 - Tô Ngọc Vân,_._,"659 Tô Ngọc Vân, P. Tam Bình,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-chien-ga-xoi-mo-hoang-ky-8-to-ngoc-van
"Nguyễn Sanh - Cơm Chiên Gà Xối Mỡ, Hủ Tiếu Xào Bò, Hải Sản - Đường Số 10",_._,"1 Đường Số 10, P. Tam Bình,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nguyen-sanh-com-chien-ga-xoi-mo-hu-tieu-xao-bo-hai-san-duong-so-10
Cây Sung - Cơm Chiên Gà Xối Mỡ & Cơm Chiên Hải Sản,_._,"56 Đường Số 18, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/cay-sung-com-chien-ga-xoi-mo-com-chien-hai-san
"Tiến Đạt - Cơm Gà Xối Mỡ, Mì Quảng - Bánh Canh Cua",_._,"58C Gò Dưa, P. Tam Bình,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tien-dat-com-ga-xoi-mo-mi-quang-banh-canh-cua
Hệ thống Minh Thư 3 - Cơm Gà Xối Mỡ,_._,"2chi nhánh,2",0,https://www.foody.vn/thuong-hieu/minh-thu-3-com-ga-xoi-mo?c=ho-chi-minh
Lửa Hồng 2 - Cơm Chiên Gà Xối Mỡ,_._,"33A Đường Số 17, P. Linh Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/lua-hong-2-com-chien-ga-xoi-mo
Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Đường Số 6,_._,"42 Đường Số 6, P. Linh Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-365-dac-biet-cac-loai-sot-duong-so-6
Cơm Chiên Hồng Phát - Cơm Chiên Gà Xối Mỡ - 102 Đường Số 9 Linh Tây,_._,"102 Đường Số 9, P. Linh Tây,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-chien-hong-phat-com-chien-ga-xoi-mo-102-duong-so-9-linh-tay.lekocu
Tuấn Lộc - Bánh Mì Nóng Kẹp Chả Bò,7.6,"40 Tô Ngọc Vân, P. Linh Tây,Tp. Thủ Đức,TP. HCM",11,https://www.foody.vn/ho-chi-minh/tuan-loc-banh-mi-nong-kep-cha-bo
An Nhiên Food - Chợ Tam Bình,_._,"1 Lô A Chợ Tam Bình, P. Tam Bình,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/an-nhien-food-cho-tam-binh
Tiệm Bánh Bao Thọ Phát - Võ Văn Ngân,_._,"346 Võ Văn Ngân, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tiem-banh-bao-tho-phat-vo-van-ngan
Quán Cơm 97,_._,"97 Dân Chủ, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-com-97
Thanh Tùng - Quán Ăn Bình Dân,_._,"52 Đường Số 5, P. Linh Xuân,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thanh-tung-quan-an-binh-dan
Cơm Gà 2 Anh Em,_._,"54C Đường Số 4, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-2-anh-em
Mùa Đông Không Lạnh,_._,"43H Chu Mạnh Trinh, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/mua-dong-khong-lanh
CƠM GÀ THUẬN BÌNH GIA - QUỐC LỘ 13,_._,"28 Quốc Lộ 13, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-thuan-binh-gia-quoc-lo-13
Nhà Hàng Hương Biển - Hải Sản & Các Món Lẩu,4.1,"10 Đường Số 7, KP. 3, P. Linh Trung,Tp. Thủ Đức,TP. HCM",5,https://www.foody.vn/ho-chi-minh/nha-hang-huong-bien-hai-san-cac-mon-lau
"Tuấn Vũ - Phở Bò, Lẩu Bò & Cơm Tấm",_._,"54 Đường Số 2, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tuan-vu-pho-bo-lau-bo-com-tam
Hệ thống Đông Du - Trà Sữa & Cà Phê,5.5,"2chi nhánh,2",2,https://www.foody.vn/thuong-hieu/dong-du-tra-sua-ca-phe?c=ho-chi-minh
Thuận Phát - Cơm Tấm & Cơm Gà,_._,"126 Linh Trung, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thuan-phat-com-tam-com-ga
Ẩm Thực Nam Đô 4,_._,"38 Đường Số 4, P. Linh Xuân,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/am-thuc-nam-do-4
Thành Đạt - Lẩu Dê Tài Ký,_._,"163 Tam Bình, P. Tam Phú,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thanh-dat-lau-de-tai-ky
"Phú Quý - Dê Tươi, Thịt Trâu & Hải Sản",_._,"144 Lê Thị Hoa, P. Bình Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/phu-quy-de-tuoi-thit-trau-hai-san
Lò Bánh Mì Ô Mi - Quốc Lộ 13,_._,"510 Quốc Lộ 13,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/lo-banh-mi-o-mi-quoc-lo-13
Hệ thống Cơm Sườn Nướng 102,_._,"2chi nhánh,2",0,https://www.foody.vn/thuong-hieu/com-suon-nuong-102?c=ho-chi-minh
Bánh Mì Hoàng Thanh - Hiệp Bình,8.1,"45A Hiệp Bình, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/banh-mi-hoang-thanh-hiep-binh
Mì Ý & Cơm Chiên - Chương Dương,_._,"24B Chương Dương,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/mi-y-com-chien-chuong-duong
Coca - Cơm Trưa Bình Dân,_._,"8 Đường Số 3, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/coca-com-trua-binh-dan
Cơm Gà Trung,_._,"61/36 Đường Số 48,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-trung
"Trà Sữa, Bánh Bèo Chén & Ăn Vặt",_._,"25/1B Đường Số 27, KP. 9, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tra-sua-banh-beo-chen-an-vat
Ẩm Thực Nam Đô 4,_._,"38 Đường Số 4, P. Linh Xuân,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/am-thuc-nam-do-4
Thành Đạt - Lẩu Dê Tài Ký,_._,"163 Tam Bình, P. Tam Phú,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thanh-dat-lau-de-tai-ky
"Phú Quý - Dê Tươi, Thịt Trâu & Hải Sản",_._,"144 Lê Thị Hoa, P. Bình Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/phu-quy-de-tuoi-thit-trau-hai-san
Hệ thống Cơm Sườn Nướng 102,_._,"2chi nhánh,2",0,https://www.foody.vn/thuong-hieu/com-suon-nuong-102?c=ho-chi-minh
Bánh Mì Hoàng Thanh - Hiệp Bình,8.1,"45A Hiệp Bình, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/banh-mi-hoang-thanh-hiep-binh
Lò Bánh Mì Ô Mi - Quốc Lộ 13,_._,"510 Quốc Lộ 13,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/lo-banh-mi-o-mi-quoc-lo-13
Cơm Chiên Thiên Ký 2,6.1,"50 Đặng Văn Bi, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",4,https://www.foody.vn/ho-chi-minh/com-chien-thien-ky-2
Hệ thống Đông Du - Trà Sữa & Cà Phê,5.5,"2chi nhánh,2",2,https://www.foody.vn/thuong-hieu/dong-du-tra-sua-ca-phe?c=ho-chi-minh
Coca - Cơm Trưa Bình Dân,_._,"8 Đường Số 3, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/coca-com-trua-binh-dan
"Tuấn Vũ - Phở Bò, Lẩu Bò & Cơm Tấm",_._,"54 Đường Số 2, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tuan-vu-pho-bo-lau-bo-com-tam
Quán 68 - Bò Tơ Củ Chi,7.3,"2 Đào Trinh Nhất,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/quan-68-bo-to-cu-chi
Mì Ý & Cơm Chiên - Chương Dương,_._,"24B Chương Dương,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/mi-y-com-chien-chuong-duong
Cơm Văn Phòng Gò Dưa,9.4,"147B Gò Dưa, P. Tam Bình,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/com-van-phong-go-dua
Phở Cao Nguyên,_._,"62 Đường B Trưng Trắc, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/pho-cao-nguyen
Pad Thai - Giga Mall,8.6,"Tầng 4, 21 - 24 Giga Mall, 242 Phạm Văn Đồng, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/pad-thai-giga-mall
Bếp Mỹ - Đường Số 5,9.9,"10 Đường Số 5, Khu Phố 1, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",3,https://www.foody.vn/ho-chi-minh/xoi-my-duong-so-5
Quán Ăn Tiên Tiến - Cơm Chiên & Mì Xào,1.0,"93 Lý Tế Xuyên, P. Linh Đông,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-an-tien-tien-com-chien-mi-xao
"Hệ thống Greeci - Nước Ép Detox, Sinh Tố, Tea & Coffee",9.8,"2chi nhánh,2",1,https://www.foody.vn/thuong-hieu/greeci-nuoc-ep-detox-sinh-to-tea-coffee?c=ho-chi-minh
Nhà Của Út - Món Ngon Bình Định,_._,"221 Tô Ngọc Vân, P. Linh Đông,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nha-cua-ut-mon-ngon-binh-dinh
Bún Đậu Cô Ly - Chung Cư 4S Linh Đông,_._,"A13 Tầng G, Chung Cư 4S Linh Đông, Đường Số 30, P. Linh Đông,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bun-dau-co-ly-chung-cu-4s-linh-dong
Thiên Đường - Bánh Mì Hà Nội - Đường Số 2,_._,"71 Đường Số 2, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thien-duong-banh-mi-ha-noi-duong-so-2
Cô Ba - Cơm Gà Sốt & Mì Trộn,_._,"188/46/6 Tam Bình, P. Tam Phú,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/co-ba-com-ga-sot-mi-tron
Quán Phương Ký - Cơm Chiên & Mì Xào,8.2,"60B Đường Số 2, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/quan-phuong-ky-com-chien-mi-xao
Ẩm Thực Gánh - Bún Đậu Mắm Tôm,5.5,"81 Hoàng Diệu 2, P. Linh Trung,Tp. Thủ Đức,TP. HCM",25,https://www.foody.vn/ho-chi-minh/am-thuc-ganh-bun-dau-mam-tom
"Trà Trái Cây, Trà Sữa & Điểm Tâm - Bình Triệu",_._,"6 Đường Số 2, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tra-trai-cay-tra-sua-diem-tam-binh-trieu
Nem Tré Nhà Cún,_._,"14/8/10 Đường Số 4, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nem-tre-nha-cun
Cơm Gà Ngon Chuẩn Vị - Đường Số 5,_._,"54 Đường Số 5, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-ngon-chuan-vi-duong-so-5
Bánh Mì - Giò Chả Hiền An - Tô Ngọc Vân,_._,"606 Tô Ngọc Vân, P. Tam Bình,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-mi-gio-cha-hien-an-to-ngoc-van
Gà Ta - Vịt Hiệp Thuỷ,_._,"F3 Đường Số 2, Khu Phố 5, P. Tam Bình,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-ta-vit-hiep-thuy
Hệ thống Phở 24,_._,"2chi nhánh,2",0,https://www.foody.vn/thuong-hieu/pho-24?c=ho-chi-minh
Bánh Mì Boy - Đường Số 6,10.0,"70 Đường Số 6, P. Linh Trung,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/banh-mi-boy-duong-so-6
Pi Food - Đường Số 8,_._,"63/9/2 Đường Số 8, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/pi-food-duong-so-8
Cơm Gà Năm Tỷ,_._,"258 Quốc Lộ 13, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-nam-ty
Ăn Vặt Trái Cây Opal - Đường Số 20,_._,"79A/1 Đường 20, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/an-vat-trai-cay-opal-duong-so-20
Nem Tré Nhà Cún - Đường Số 4,_._,"14/8/10 Đường Số 4, KP. 2, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nem-tre-nha-cun-duong-so-4
Thỏ Quay Đệ Tứ - Linh Trung,_._,"128 Đường Số 17 KP5, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tho-quay-de-tu-linh-trung
Bách Coffee - Cà Phê Bách & Trà Sữa,_._,"24 Đường 16, KP 5, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bach-coffee-ca-phe-bach-tra-sua
Gỏi A Hiếu - Dân Chủ,_._,"30 Dân Chủ, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/goi-a-hieu-dan-chu
Hoàng Linh Chip Top - Nam Cao,_._,"98 Nam Cao, P. Tân Phú,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hoang-linh-chip-top-nam-cao
King Pop - Kem Túi Zip - Shop Online - Lê Thị Hoa,_._,"67/13 Lê Thị Hoa, P. Bình Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/king-pop-kem-tui-zip-shop-online-le-thi-hoa
Thiên Đường - Bánh Mì Hà Nội - Quốc Hương,_._,"42 Quốc Hương, P. Thảo Điền,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thien-duong-banh-mi-ha-noi-quoc-huong
Quán Cô Thúy - Cô Tấm & Súp Cua,_._,"Chung Cư Linh Tây, Đường D1, P. Linh Tây,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-co-thuy-co-tam-sup-cua
Cơm Niêu Đệ Nhất - Cơm Văn Phòng  - Lương Khải Siêu,_._,"số 6 Lương Khải Siêu, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-nieu-de-nhat-com-van-phong-luong-khai-sieu.064jxc
Tiệm Cà Phê Số 14 Đặt Biệt - Cà Phê - Linh Trung,_._,"14 Linh Trung, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tiem-ca-phe-so-14-dat-biet-ca-phe-linh-trung.vfebob
Gà Tươi Siêu Ngon 69 - Đường Số 9,_._,"34/21/4 Đường Số 9, P. Hiệp Bình Phước,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-tuoi-sieu-ngon-69-duong-so-9
Bếp Hồng - Bánh Mì & Bánh Gà - Đường 39,_._,"4 Đường Số 39, P. Linh Đông,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bep-hong-banh-mi-banh-ga-duong-39.wzcaey
2Chips - Ăn Vặt - Đường Số 8,_._,"90 Đường Số 8, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/2chips-an-vat-duong-so-8
Dê Sướng - Hải Sản Tươi Sống - Lê Văn Chí,_._,"43 Lê Văn Chí, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/de-suong-hai-san-tuoi-song-le-van-chi.pmjcnl
Kapo - Trà Sữa & Bánh Tráng - 191 Hiệp Bình,_._,"191 Hiệp Bình, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/kapo-tra-sua-banh-trang-191-hiep-binh.ccnuab
"John Blue - Cơm Văn Phòng, Cafe & Sinh Tố",_._,"32A Đường Số 27, KP. 5, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/john-blue-com-van-phong-cafe-sinh-to
Hương Trà Coffee & Milk Tea,9.4,"74 Bình Chiểu,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/huong-tra-coffee-milk-tea
Quán Ăn Dân Ký,_._,"Kiot 34 - 35 Chợ Đầu Mối Thủ Đức, Quốc Lộ 1A, P. Tam Bình,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-dan-ky
Trà Sữa Hallo,6.8,"34 Hiệp Bình, P. Hiệp Bình Phước,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/tra-sua-hallo
Quán Lối Về - Ăn Uống - Đường Số 9,6.4,"Số 18 Đường Số 9, P. Tam Bình,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-anh-loi-lau-bo-mang-ve
Hệ thống Bánh Mì Út Mập,_._,"2chi nhánh,2",0,https://www.foody.vn/thuong-hieu/banh-mi-ut-map?c=ho-chi-minh
"Hệ thống Phát Ký - Cơm Chiên, Mì Xào & Hủ Tiếu Xào",7.6,"2chi nhánh,2",15,https://www.foody.vn/thuong-hieu/phat-ky-com-chien-mi-xao-hu-tieu-xao?c=ho-chi-minh
"Quán F2 - Cơm Chiên, Mì Xào & Lẩu Nướng",6.9,"27F2 Công Lý, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",50,https://www.foody.vn/ho-chi-minh/quan-f2-com-chien-mi-xao-lau-nuong
Quán Ăn Tài Ký - Đường Số 8,8.6,"109/41 Đường Số 8, P. Linh Xuân,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-an-tai-ky-duong-so-8
Nai - Nhà Hàng Nai Bên Sông,7.4,"6 Đường Số 10, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",16,https://www.foody.vn/ho-chi-minh/nai-nha-hang-ben-song
Tiệm Ăn Huỳnh Ký,_._,"115 Tô Ngọc Vân, P. Linh Tây,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tiem-an-huynh-ky
Bánh Mì Hoàng Thanh - Hiệp Bình,8.1,"45A Hiệp Bình, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/banh-mi-hoang-thanh-hiep-binh
Mì Ý & Cơm Chiên - Chương Dương,_._,"24B Chương Dương,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/mi-y-com-chien-chuong-duong
Coca - Cơm Trưa Bình Dân,_._,"8 Đường Số 3, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/coca-com-trua-binh-dan
Cơm Gà Trung,_._,"61/36 Đường Số 48,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ga-trung
"Trà Sữa, Bánh Bèo Chén & Ăn Vặt",_._,"25/1B Đường Số 27, KP. 9, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tra-sua-banh-beo-chen-an-vat
Cơm Chiên Thiên Ký 2,6.1,"50 Đặng Văn Bi, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",4,https://www.foody.vn/ho-chi-minh/com-chien-thien-ky-2
Lẩu Gà Ớt Hiểm 109 - Hoàng Diệu 2,6.9,"188 Hoàng Diệu 2,Tp. Thủ Đức,TP. HCM",66,https://www.foody.vn/ho-chi-minh/lau-ga-109-hoang-dieu-2
Quán 68 - Bò Tơ Củ Chi,7.3,"2 Đào Trinh Nhất,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/quan-68-bo-to-cu-chi
Viên Dung - Lẩu Nấm Chay,6.1,"14 Đặng Văn Bi, P. Trường Thọ,Tp. Thủ Đức,TP. HCM",27,https://www.foody.vn/ho-chi-minh/vien-dung-lau-nam-chay
Bốn Tương - Bún Chả Cá Nha Trang,8.3,"50 Hữu Nghị, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",8,https://www.foody.vn/ho-chi-minh/bon-tuong-bun-cha-ca-nha-trang-thong-nhat
Bò-Lế-Rồ - Tô Vĩnh Diện,5.5,"13 Tô Vĩnh Diện, P. Linh Chiểu,Tp. Thủ Đức,TP. HCM",31,https://www.foody.vn/ho-chi-minh/bo-le-ro-bo-nhung-sot-nhung-lau-to-vinh-dien
Phúc Bồn Tử Bửu Trương - Shop Online,8.2,"Đường Số 7,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/phuc-bon-tu-buu-truong-shop-online
Thái Ngon Ngon - Ẩm Thực Thái - Gigamall,4.5,"Tầng 3 Giga Mall, 240 - 242 Phạm Văn Đồng, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",2,https://www.foody.vn/ho-chi-minh/thai-ngon-ngon-am-thuc-thai-giga-mall
Phát Ký 2 - Quán Ăn Gia Đình,_._,"28 Linh Đông, P. Linh Đông,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/phat-ky-2-quan-an-gia-dinh
Manwah Taiwanese Hotpot - Vincom Thủ Đức,8.7,"Tầng 5 Vincom Thủ Đức, 216 Võ Văn Ngân, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",17,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Vin Mint - Sinh Tố & Nước Ép,_._,"8 Tô Vĩnh Diện, P. Linh Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vin-mint-sinh-to-nuoc-ep
Bánh Mì Cô Thanh - KĐT Vạn Phúc,9.2,"31 Đường Số 3, KĐT Vạn Phúc, P. Hiệp Bình Phước,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/banh-mi-co-thanh-kdt-van-phuc
Quán Ăn Vĩnh Ký - Cơm Gà & Cơm Chiên Các Loại,_._,"41/9H Đường Số 48, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-vinh-ky-com-ga-com-chien-cac-loai
Chị Tư - Bánh Tráng Trộn & Cá Viên Chiên - Đường Số 10 - Shop Online,2.0,"42/2/5/9A Đường Số 10, P. Linh Xuân,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/chi-tu-banh-trang-tron-ca-vien-chien-duong-so-10-shop-online
Mai Xuân Lâm - Lưỡi Vịt Sapo,_._,"25 Đường Số 17, P. Hiệp Bình Chánh,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/mai-xuan-lam-luoi-vit-sapo
Chang - Modern Thai Cuisine - Võ Văn Ngân,8.9,"292 Võ Văn Ngân, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",72,https://www.foody.vn/ho-chi-minh/chang-modern-thai-cuisine-vo-van-ngan
Bánh Mì Phượng Hoàng,_._,"330 Tô Ngọc Vân, P. Tam Phú,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-mi-phuong-hoang
"Mixx - Cà Phê, Nước Ép & Sinh Tố",_._,"50 Dân Chủ, P. Bình Thọ,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/mixx-ca-phe-nuoc-ep-sinh-to
Thỏ Quay Đệ Tứ - Linh Trung,_._,"128 Đường Số 17 KP5, P. Linh Trung,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tho-quay-de-tu-linh-trung
Nhà Của Út - Món Ngon Bình Định,_._,"221 Tô Ngọc Vân, P. Linh Đông,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nha-cua-ut-mon-ngon-binh-dinh
Cơm Chiên & Mì Xào Net Pro,_._,"268 Hoàng Diệu 2, P. Linh Chiểu,Tp. Thủ Đức,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-chien-mi-xao-net-pro
