Tên quán,Điểm đánh giá,Địa chỉ quán,Số người review,Link
Gà Bó Xôi Family - Nguyễn Quý Anh,_._,"56/6 Nguyễn Quý Anh, P. Tân Sơn Nhì,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-bo-xoi-family-nguyen-quy-anh
Xôi Gà Mỹ Anh - Lũy Bán Bích,_._,"111/14 Lũy Bán Bích, P. Tân Thới Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/xoi-ga-my-anh-luy-ban-bich
Cơm Gà Xối Mỡ Đài Loan,8.9,"207 Thoại Ngọc Hầu, P. Phú Thạnh,Quận Tân Phú,TP. HCM",2,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-dai-loan
Hào Ký - Cơm Gà Xối Mỡ & Mì Xào,1.8,"160D Kênh Tân Hóa, P. Phú Trung,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/hao-ky-com-ga-xoi-mo-mi-xao
"Cơm Gà Xối Mỡ Tân Hương - Cơm Gà Xối Mỡ, Bò Xào, Xá Xíu, Sườn Nướng - Tân Hương",9.8,"51/13 Tân Hương, P. Tân Quý,Quận Tân Phú,TP. HCM",5,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-tan-huong-com-ga-xoi-mo-bo-xao-xa-xiu-suon-nuong-tan-huong
Hào Ký - Cơm Gà Xối Mỡ & Hủ Tiếu Xào,7.5,"200 Thạch Lam, P. Phú Thạnh,Quận Tân Phú,TP. HCM",3,https://www.foody.vn/ho-chi-minh/hao-ky-com-ga-xoi-mo-hu-tieu-xao
Chú Tèo - Cơm Gà Xối Mỡ,9.6,"86 Lê Ngã, P. Phú Trung,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/chu-teo-com-ga-xoi-mo
Xôi Chiên Mr.Duy,_._,"35 Huỳnh Thiện Lộc, P. Hòa Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/xoi-chien-mr-duy
Quảng Đông - Cơm Gà Xối Mỡ,5.0,"314 Độc Lập, P. Tân Quý,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quang-dong-com-ga-xoi-mo
Bánh Mì & Xôi - Chung Cư Sơn Kỳ 2,_._,"34 - 36 Đường DC6, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-mi-xoi-chung-cu-son-ky-2
Nam Ký - Cơm Gà Xối Mỡ - Thoại Ngọc Hầu,10.0,"3 Thoại Ngọc Hầu,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/nam-ky-com-ga-xoi-mo-thoai-ngoc-hau
Xôi Gà - Trịnh Đình Trọng,_._,"46 Trịnh Đình Trọng,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/xoi-ga-trinh-dinh-trong
Lộc Phát - Cơm Gà Xối Mỡ - Phạm Văn Xảo,8.4,"38A Phạm Văn Xảo, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/loc-phat-com-ga-xoi-mo-pham-van-xao
Cơm Gà Xối Mỡ 365 - Đặc Biệt Các Loại Sốt - Tân Kỳ Tân Quý,9.6,"280 Tân Kỳ Tân Quý, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",2,https://www.foody.vn/ho-chi-minh/com-ga-xoi-mo-365-dac-biet-cac-loai-sot-tan-ky-tan-quy
Bánh Mì - Xôi Sơn Kỳ 2,_._,"34 - 36 Đường DC6, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-mi-xoi-son-ky-2
Tiệm Xôi Gà O Hạnh - Vườn Lài,_._,"43 Vườn Lài, P Phú Thọ Hoà,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tiem-xoi-ga-o-hanh-vuon-lai
"Minh Tú - Xôi, Bánh Mì - Cây Keo",_._,"32 Cây Keo, P. Hiệp Tân,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/minh-tu-xoi-banh-mi-cay-keo.vpkmdm
Cơm Rượu & Xôi Chè - Kênh Tân Hóa,_._,"176A Kênh Tân Hóa, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-ruou-xoi-che-kenh-tan-hoa
GÀ BÓ XÔI CÔ BA - Bờ Bao Tân Thắng,_._,"63 Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-bo-xoi-co-ba-bo-bao-tan-thang
Lò Bánh Mì Năm Quang - Xôi & Bánh Bao,_._,"40 Tân Sơn Nhì, P. Tân Sơn Nhì,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/lo-banh-mi-nam-quang-xoi-banh-bao
Gà Bó Xôi Cô Ba - Nguyễn Háo Vĩnh,_._,"48/9 Nguyễn Háo Vĩnh, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-bo-xoi-co-ba-nguyen-hao-vinh
"Quỳnh Phát - Bánh Mì, Xôi Mặn & Bánh Bao",_._,"33 Đường C2, P. Tây Thạnh,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quynh-phat-banh-mi-xoi-man-banh-bao
Quán Ăn 33 - Cơm Chiên Dương Châu & Xôi Mặn,_._,"33A Bờ Bao Tân Thắng, P. Sơn Kỳ,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-33-com-chien-duong-chau-xoi-man
Tú Food - Xôi Mít Nước Cốt Dừa - Shop Online,_._,"61/5/2/5 Cách Mạng, P. Tân Thành,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tu-food-xoi-mit-nuoc-cot-dua-shop-online
Mamy Food - Gà Bó Xôi & Heo Quay - Đỗ Công Tường,_._,"27/30 Đỗ Công Tường, P. Tân Quý,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/mamy-food-ga-bo-xoi-heo-quay-do-cong-tuong.afgc6n
Bánh Mì Xôi Bà Bảy Mập - Bánh Mì - 311 Âu Cơ,_._,"311 Âu Cơ, P. Phú Trung,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/banh-mi-xoi-ba-bay-map-banh-mi-311-au-co.hybmrn
Ong Vàng - Cơm Gà Xối Mỡ,7.6,"16/5 Nguyễn Nhữ Lãm,Quận Tân Phú,TP. HCM",1,https://www.foody.vn/ho-chi-minh/ong-vang-com-ga-xoi-mo
Duy Linh 1 - Cơm Gà Xối Mỡ,_._,"30 Nguyễn Nhữ Lãm, P. Phú Thọ Hòa,Quận Tân Phú,TP. HCM",0,https://www.foody.vn/ho-chi-minh/duy-linh-1-com-ga-xoi-mo
