Tên quán,Điểm đánh giá,Địa chỉ quán,Số người review,Link
Cơm Bình Dân 569,_._,"569 Lò Gốm, P. 9,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-binh-dan-569
Cơm Tấm 279,6.1,"279 Hậu Giang, P. 5,Quận 6,TP. HCM",3,https://www.foody.vn/ho-chi-minh/com-tam-279
Cậu Béo Cà Mau - Cơm Bình Dân,_._,"633/28/6 Hồng Bàng, P. 6,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/cau-beo-ca-mau-com-binh-dan
Quán Cơm 98A,_._,"98A Văn Thân,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-com-98a
Quán Cơm Bình Dân - Chợ Lò Gốm,_._,"Kiot 49 Chợ Lò Gốm, Nguyễn Văn Luông, P. 11,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-com-binh-dan-cho-lo-gom
Healthy Farm - Nhà Hàng Chay Tự Chọn - Minh Phụng,5.9,"207 Minh Phụng, P. 9,Quận 6,TP. HCM",12,https://www.foody.vn/ho-chi-minh/healthy-farm-nha-hang-chay-tu-chon-minh-phung
Ẩm Thực Thiên Kim - Phục Vụ Các Món Ăn 3 Miền,_._,"5 - 7 Bình Phú, P. 10,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/am-thuc-thien-kim-phuc-vu-cac-mon-an-3-mien
"Nhà Hàng Cau Xanh - Cơm, Lẩu & Các Món Hải Sản",_._,"14 Bình Phú, P. 11,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nha-hang-cau-xanh-com-lau-cac-mon-hai-san
San San - Cơm Trưa Gia Đình - Shop Online,8.1,"156 Lý Chiêu Hoàng, P. 10,Quận 6,TP. HCM",2,https://www.foody.vn/ho-chi-minh/san-san-com-trua-gia-dinh-shop-online
Heo Quay Hồng Ký - Bà Hom,_._,"22 Bà Hom, P. 13,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/heo-quay-hong-ky-ba-hom
Cơm Bình Dân 569,_._,"569 Lò Gốm, P. 9,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/com-binh-dan-569
Cơm Tấm 279,6.1,"279 Hậu Giang, P. 5,Quận 6,TP. HCM",3,https://www.foody.vn/ho-chi-minh/com-tam-279
Cậu Béo Cà Mau - Cơm Bình Dân,_._,"633/28/6 Hồng Bàng, P. 6,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/cau-beo-ca-mau-com-binh-dan
Quán Cơm 98A,_._,"98A Văn Thân,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-com-98a
Healthy Farm - Nhà Hàng Chay Tự Chọn - Minh Phụng,5.9,"207 Minh Phụng, P. 9,Quận 6,TP. HCM",12,https://www.foody.vn/ho-chi-minh/healthy-farm-nha-hang-chay-tu-chon-minh-phung
Quán Chay - Văn Thân,_._,"167A Văn Thân, P. 8,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-chay-van-than
Quán Chay Phật Hữu Duyên - Văn Thân,7.3,"28 Văn Thân, P. 8,Quận 6,TP. HCM",11,https://www.foody.vn/ho-chi-minh/quan-chay-phat-huu-duyen-van-than
Quán Gà Ta Ánh Tuyết - Cháo & Gỏi Gà - Tân Hoà Đông,9.4,"91 Tân Hòa Đông, P. 14,Quận 6,TP. HCM",1,https://www.foody.vn/ho-chi-minh/ga-ta-anh-tuyet-chao-goi-ga
