Tên quán,Điểm đánh giá,Địa chỉ quán,Số người review,Link
Vịt 3 Món Mỹ Lợi - Đường Số 7,6.5,"311 - G20 Khu Dân Cư 17, Đường Số 7, P. An Phú,Quận 2,TP. HCM",2,https://www.foody.vn/ho-chi-minh/vit-3-mon-my-loi-duong-so-7
Bún Măng Vịt & Hủ Tiếu Xào,1.0,"6 Đại Lộ 3,Quận 9,TP. HCM",1,https://www.foody.vn/ho-chi-minh/bun-mang-vit-hu-tieu-xao
Gà Ta Tam Kỳ 2 - Cháo Gà & Gỏi Vịt,8.0,"4 Đường Số 8, P. Linh Xuân,Tp. Thủ Đức,TP. HCM",1,https://www.foody.vn/ho-chi-minh/ga-ta-tam-ky-2-chao-ga-goi-vit
"Cô Quyên - Bắp Xào, Gỏi Cuốn & Hột Vịt Lộn Xào Me",5.0,"55 Đường Số 20, P. Bình An,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/co-quyen-bap-xao-goi-cuon-hot-vit-lon-xao-me
Cháo Vịt 78 - Cháo Vịt & Gỏi Vịt,_._,"752 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chao-vit-78-chao-vit-goi-vit
Bún Măng Vịt & Bún Bò Huế,_._,"2 Đường Số 8,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bun-mang-vit-bun-bo-hue
Mỹ Lợi Vịt 3 Món - Nguyễn Duy Trinh,_._,"472 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/my-loi-vit-3-mon-nguyen-duy-trinh
Gỏi Vịt & Lẩu Măng,_._,"967 Nguyễn Duy Trinh,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/goi-vit-lau-mang
Quán Cháo & Gỏi Vịt 279,_._,"279 Phạm Văn Chí,Quận 6,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-chao-goi-vit-279
Hệ thống Như Ý - Gà Nướng Lu & Vịt Quay Mắc Mật,_._,"3chi nhánh,3",0,https://www.foody.vn/thuong-hieu/nhu-y-ga-nuong-lu-vit-quay-mac-mat?c=ho-chi-minh
Quán Dung - Phở & Bún Măng Vịt,_._,"589C An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-dung-pho-bun-mang-vit
Quán An An - Bánh Canh Cá Lóc & Bánh Canh Thịt Vịt,_._,"46 Đường Số 12, P. Bình An, Quận 2, Tp HCM,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-an-banh-canh-ca-loc-banh-canh-thit-vit
Vịt Quay Thiên Phú,_._,"361B Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-quay-thien-phu
Thiên Phú 3 - Heo Quay & Vịt Quay,_._,"711 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thien-phu-3-heo-quay-vit-quay
Gỏi Vịt Thư Thơ,_._,"2/6 Lương Định Của,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/goi-vit-thu-tho
Hủ Tiếu Nam Vang Nam Kiệt - Hủ Tiếu & Mì Vịt Tiềm - Nguyễn Thanh Sơn,_._,"38 Nguyễn Thanh Sơn, P.Thạnh Mỹ Lợi,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hu-tieu-nam-vang-nam-kiet-hu-tieu-mi-vit-tiem-nguyen-thanh-son.u3r5kg
Nhậu Không Say - Món Vịt - Đường Số 64,_._,"62 Đường Số 64, P. Thạnh Mỹ Lợi,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/nhau-khong-say-mon-vit-duong-so-64
"Quán Tèo 1 - Gỏi Vịt & Cháo, Miến Vịt",_._,"331 Tân Thới Hiệp 21, P. Tân Chánh Hiệp,Quận 12,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-teo-1-goi-vit-chao-mien-vit
Vịt Quay Trần Gia,_._,"361B Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-quay-tran-gia
Hủ Tiếu & Bún Măng Vịt,_._,"31 Đường Số 49B, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hu-tieu-bun-mang-vit
Thành Ký - Heo Quay & Vịt Quay - 160A Nguyễn Thị Định,_._,"160A Nguyễn Thị Định,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thanh-ky-heo-quay-vit-quay-160a-nguyen-thi-dinh
Cháo & Gỏi Vịt - Song Hành Quốc Lộ 22,_._,"77/3E Song Hành Quốc Lộ 22,Quận 12,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chao-goi-vit-song-hanh-quoc-lo-22
Vịt & Gà Nướng - Lương Định Của,_._,"12/1A Lương Định Của, P. Bình Khánh,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-ga-nuong-luong-dinh-cua
Ngọc Linh - Heo Quay & Vịt Quay,_._,"153 Nguyễn Thị Định,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ngoc-linh-heo-quay-vit-quay
Huệ Ký - Vịt Quay & Heo Quay,_._,"21 Nguyễn Thị Định,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hue-ky-vit-quay-heo-quay
"Vịt Cỏ, Gà Ta & Gà Ác",_._,"643 Nguyễn Thị Định, P. Cát Lái,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-co-ga-ta-ga-ac
Gà Ta & Vịt Cỏ - Nguyễn Thị Định,_._,"435 Nguyễn Thị Định, P. Cát Lái,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ga-ta-vit-co-nguyen-thi-dinh
Cháo Vịt Thảo Điền,_._,"89 Quốc Hương, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chao-vit-thao-dien
Cháo Vịt & Gỏi Vịt - Song Hành Quốc Lộ 22,_._,"77/3E Song Hành Quốc Lộ 22,Quận 12,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chao-vit-goi-vit-song-hanh-quoc-lo-22
Ẩm Thực Phổ Ngư - Vịt Quay Hun Khói,_._,"218A - 34 Thành Thái, P. 15,Quận 10,TP. HCM",0,https://www.foody.vn/ho-chi-minh/am-thuc-pho-ngu-vit-quay-hun-khoi
Kampot - Gà Nướng & Vịt Nướng - Phan Đình Phùng,_._,"102 Trần Não, P. Bình An,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/kampot-ga-nuong-vit-nuong
Vịt Nướng Lá Mắc Mật - Trần Lựu,_._,"150 Trần Lựu, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-nuong-la-mac-mat-tran-luu
Bún Măng Vịt - Đường Số 39,_._,"92 Đường Số 39,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bun-mang-vit-duong-so-39
Ý Vịt - Bún Măng Vịt & Cháo Gỏi Vịt - Nguyễn Duy Trinh,_._,"892 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/y-vit-bun-mang-vit-chao-goi-vit-nguyen-duy-trinh
Quán Ăn Sân Vườn - Gà Ta Luộc & Vịt Nướng Lá Móc Mật,_._,"5 Quốc Hương, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-san-vuon-ga-ta-luoc-vit-nuong-la-moc-mat
Phượng - Cháo Vịt & Gỏi Vịt,_._,"36/4 Tổ 23 KP2,Quận 12,TP. HCM",0,https://www.foody.vn/ho-chi-minh/phuong-chao-vit-goi-vit
Tấn Phát - Vịt Quay & Heo Quay,_._,"151 Nguyễn Thị Định,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/tan-phat-vit-quay-heo-quay
Thảo Quyên - Cơm & Bánh Canh Vịt,_._,"160 Thân Văn Nhiếp,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/thao-quyen-com-banh-canh-vit
Ý Vịt Quán - Món Ngon Vịt Cỏ 68 Món - Nguyễn Duy Trinh,_._,"892 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/y-vit-quan-mon-ngon-vit-co-68-mon-nguyen-duy-trinh
Ý Vịt Quán Cầu Xây Dựng,_._,"890 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/y-vit-quan-cau-xay-dung
Phi Long - Vịt Nướng & Cơm Văn Phòng,_._,"26 Đường Số 7A, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/phi-long-vit-nuong-com-van-phong
Cháo Vịt Soul Food - Shop Online,_._,"27 Đường M, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chao-vit-soul-food-shop-online
Quán Thật Thà 2 - Gà & Vịt,_._,"264 Tô Ngọc Vân,Quận 12,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-that-tha-2-ga-vit
Hai Dũng - Vịt Cỏ Vân Đình,_._,"409 - 411 Man Thiện, P. Tăng Nhơn Phú A,Quận 9,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hai-dung-vit-co-van-dinh
Bách Gia Lạp - Lạp Vịt Nhà Làm,_._,"263/4B Liên Tỉnh 5, P. 5,Quận 8,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bach-gia-lap-lap-vit-nha-lam
Quán A7 - Cháo & Gỏi Vịt,_._,"753 Nguyễn Duy Trinh,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-a7-chao-goi-vit
"Quán May Mắn - Bún Măng, Gỏi Vịt & Cháo Lòng",_._,"88 Đường Số 2,Quận Bình Tân,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-may-man-bun-mang-goi-vit-chao-long
Cháo Vịt - Trần Não,_._,"D5/4A Trần Não, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chao-vit-tran-nao
Huyền Vịt Quán - Vịt Cỏ Vân Đình - Hoàng Sa,_._,"269 Hoàng Sa, P. Tân Định,Quận 1,TP. HCM",0,https://www.foody.vn/ho-chi-minh/huyen-vit-quan-vit-co-van-dinh-hoang-sa
Quán Vịt Số 4 - Lê Văn Thịnh,_._,"4 Lê Văn Thịnh, P. Bình Trưng Tây,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-vit-so-4-le-van-thinh
Chú Ngữ - Vịt Quay Lạng Sơn,_._,"361B Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chu-ngu-vit-quay-lang-son
Trứng Vịt Lộn O ĐEN - Đường 42,_._,"15 Đường 42, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/trung-vit-lon-o-den-duong-42
Bún Măng Vịt Xiêm 254,_._,"254 Phan Văn Hân, P. 17,Quận Bình Thạnh,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bun-mang-vit-xiem-254
Phá Lấu Vịt Tài Mập,_._,"213 Đường Số 12, P. Bình Hưng Hòa,Quận Bình Tân,TP. HCM",0,https://www.foody.vn/ho-chi-minh/pha-lau-vit-tai-map
Bà Bé - Xôi Vịt Chiên,_._,"2A Tản Đà, P. 10,Quận 5,TP. HCM",0,https://www.foody.vn/ho-chi-minh/ba-be-xoi-vit-chien
Vịt Nam Kỳ,_._,"256 Nguyễn Hoàng, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-nam-ky
Huy Trang - Cháo & Gỏi Vịt - Đại Lộ 2,_._,"78B Đại Lộ 2, P. Phước Bình,Quận 9,TP. HCM",0,https://www.foody.vn/ho-chi-minh/huy-trang-chao-goi-vit-dai-lo-2.n39krd
Vịt Lộn Cây Khế,_._,"15 Đường Số 42, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-lon-cay-khe
Gỏi Vịt 134 - Gỏi Vịt - Nguyễn Duy Trinh,_._,"134 Nguyễn Duy Trinh, P. Bình Trưng Tây,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/goi-vit-134-goi-vit-nguyen-duy-trinh.khlpvj
Omely Hột Vịt Lộn - Hột Vịt Lộn - Bình An,_._,"4 Đường Số 4, P. Bình An,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/omely-hot-vit-lon-hot-vit-lon-binh-an.dkbhnd
Bún Vịt & Hủ Tíu Bò Kho - Đường 3 Tháng 2,_._,"606/138 Đường 3 Tháng 2, P. 14,Quận 10,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bun-vit-hu-tiu-bo-kho-duong-3-thang-2
Hột Vịt Lộn Cô Yến,_._,"16 Đường Số 3, P. Bình An,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hot-vit-lon-co-yen
"Vịt Quay Thiên Phú 6 - Gà Nướng, Vịt Quay, Chân Giò Rút Xương - Nguyễn Duy Trinh",_._,"867 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-quay-thien-phu-6-ga-nuong-vit-quay-chan-gio-rut-xuong-nguyen-duy-trinh
Vịt Quay A Long - Lương Định Của,_._,"336 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-quay-a-long-luong-dinh-cua
Quán 9 Hưng Gà Ta Vịt Cỏ,_._,"439 Nguyễn Thị Định, P. Cát Lái,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-9-hung-ga-ta-vit-co
O Hạnh - Gà Vịt Tươi Sống - Đường Số 42,_._,"176 Đường Số 42, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/o-hanh-ga-vit-tuoi-song-duong-so-42
Bún Suông Vịt Quê Tôi,_._,"290 Lê Văn Lương, P. Tân Hưng,Quận 7,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bun-suong-vit-que-toi
Ý Vịt - Thịt Gia Cầm & Thực Phẩm Sạch - Nguyễn Duy Trinh,_._,"890 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/y-vit-thit-gia-cam-thuc-pham-sach-nguyen-duy-trinh
"Vịt Quay, Heo Quay, Gà Nướng, Giò Heo Rút Xương Nướng Lá Mắc Mật - Vịt Quay, Heo Quay - Lương Định Của",_._,"369 Lương Định Của, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-quay-heo-quay-ga-nuong-gio-heo-rut-xuong-nuong-la-mac-mat-vit-quay-heo-quay-luong-dinh-cua
Vịt Quay Lá Móc Mật & Gà Nướng Muối Ớt - Minh Quân,_._,"707 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-quay-la-moc-mat-ga-nuong-muoi-ot-minh-quan
Quán Kiều Vân - Giò Heo Rút Xương & Vịt Cỏ Nướng - Nguyễn Duy Trinh,_._,"647 Nguyễn Duy Trinh, P. Bình Trưng Đông,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-kieu-van-gio-heo-rut-xuong-vit-co-nuong-nguyen-duy-trinh
Bún Măng Vịt - Bùi Thị Xuân,_._,"27 Bùi Thị Xuân, P. Bến Nghé,Quận 1,TP. HCM",0,https://www.foody.vn/ho-chi-minh/bun-mang-vit-bui-thi-xuan
Hoàng Hiệp Đặc Sản Lạng Sơn - Vịt & Giò Heo Quay,_._,"24B Tây Hoà, P. Phước Long A,Quận 9,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hoang-hiep-dac-san-lang-son-vit-gio-heo-quay
Hoàng Liên - Bún Miến Vịt & Bún Miến Gà - Bùi Hữu Nghĩa,_._,"277 Bùi Hữu Nghĩa, P. 1,Quận Bình Thạnh,TP. HCM",0,https://www.foody.vn/ho-chi-minh/hoang-lien-bun-mien-vit-bun-mien-ga-bui-huu-nghia
Vịt Quay Tây Bắc - Trần Não,_._,"182 Trần Não, P. An Khánh,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/vit-quay-tay-bac-tran-nao.uu1pvc
QUÁN CÔ BẢY - HỘT VỊT LỘN - Đường Số 7,_._,"25 Đường Sô 7, P. Thạnh Mỹ Lợi,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-co-bay-hot-vit-lon-duong-so-7
Quang Minh - Quán Ăn Gia Đình,_._,"Đối Diện 166 Cao Đức Lân, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quang-minh-quan-an-gia-dinh
Quán Quê 17 - Bún Măng & Miến Ngan - 23 Vũ Tông Phan,_._,"23 Vũ Tông Phan, P, An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-que-17-bun-mang-mien-ngan-23-vu-tong-phan.9iumfj
"Chị Hiền - Cháo, Bún Miến Măng & Bún Mắm",_._,"Kiot 2, Đường Số 30, P. 6,Quận Gò Vấp,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chi-hien-chao-bun-mien-mang-bun-mam
Cửa Hàng Thịt Cá Số 4 - Lê Văn Thịnh,_._,"4 Lê Văn Thịnh, P. Bình Trưng Tây,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/cua-hang-thit-ca-so-4-le-van-thinh
Mì Ơi - Mì Tươi - Quốc Hương,5.0,"14E Quốc Hương, P. Thảo Điền,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/mi-oi-mi-tuoi-quoc-huong
Saint Honore - Ẩm Thực Pháp - Trần Ngọc Diện,7.8,"17 Trần Ngọc Diện,Quận 2,TP. HCM",4,https://www.foody.vn/ho-chi-minh/saint-honore-am-thuc-phap-tran-ngoc-dien
Dê Tươi Hương Sơn,_._,"771A Đường Số 9B, P.  An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/de-tuoi-huong-son-nguyen-quy-duc
Cơm Tấm Đêm - Nguyễn Văn Hưởng,6.7,"245 Nguyễn Văn Hưởng, P. Thảo Điền,Quận 2,TP. HCM",3,https://www.foody.vn/ho-chi-minh/com-tam-dem-nguyen-van-huong
Mái Lá Sài Gòn - Quán Ăn Sân Vườn,7.6,"248F Lương Định Của, P. An Phú,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/mai-la-sai-gon-quan-an-san-vuon
Quán Nhậu Phi Long - Đường Số 7,7.9,"26 Đường Số 7, P. An Phú,Quận 2,TP. HCM",3,https://www.foody.vn/ho-chi-minh/quan-nhau-phi-long-duong-so-7
Circus Kitchen - Nguyễn Văn Hưởng,_._,"232 Nguyễn Văn Hưởng, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/circus-kitchen-nguyen-van-huong
Ốc A Nhỏ,6.2,"369 Nguyễn Thị Định,Quận 2,TP. HCM",9,https://www.foody.vn/ho-chi-minh/oc-a-nho
Hải Sản & Món Nhậu 2Q,_._,"3/2 Thành Thái, P. 14,Quận 10,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-com-trua-2q
Cơm Chay Diệu Giác,6.4,"177 Trần Não, P. Bình An,Quận 2,TP. HCM",21,https://www.foody.vn/ho-chi-minh/com-chay-dieu-giac
Le Bacoulos French Cuisine - Lounge & Bar,8.0,"13 Tống Hữu Định, P. Thảo Điền,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/le-bacoulos-french-cuisine-lounge-bar
Phở Ông Tây,8.3,"33/17 Quốc Hương, P. Thảo Điền,Quận 2,TP. HCM",10,https://www.foody.vn/ho-chi-minh/pho-ong-tay-vo-truong-toan
Spice Bistro - Thảo Điền,7.0,"32 Đường Số 11, P. Thảo Điền,Quận 2,TP. HCM",10,https://www.foody.vn/ho-chi-minh/spice-bistro-thao-dien
Quán Gà Nòi Hầm Sả,_._,"24 Nguyễn Thị Định,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-ga-noi-ham-sa
Quán Ốc A.Tú,7.6,"702 Nguyễn Thị Định, P. Thạnh Mỹ Lợi,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/quan-oc-a-tu
Nhà Hàng Cơm Niêu Sài Gòn - Xuân Thủy,7.7,"75 Xuân Thủy, P. Thảo Điền,Quận 2,TP. HCM",9,https://www.foody.vn/ho-chi-minh/com-nieu-sai-gon-xuan-thuy
Quán Ăn Gia Đình Thu Hiền - Các Món Dê & Hải Sản,_._,"179 Trần Não,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/quan-an-gia-dinh-thu-hien-cac-mon-de-hai-san
Quán 25 - Cơm Tấm & Cơm Văn Phòng,6.5,"25 Trần Não, P. Bình An,Quận 2,TP. HCM",5,https://www.foody.vn/ho-chi-minh/quan-25-com-tam-com-van-phong
An Cafe & Restaurant - Vietnamese Cuisine,7.6,"10 Trần Ngọc Diện,Quận 2,TP. HCM",14,https://www.foody.vn/ho-chi-minh/an-cafe-restaurant-vietnamese-cuisine
Póc - Nướng & Bia,7.6,"62 Trần Não, P. Bình An,Quận 2,TP. HCM",12,https://www.foody.vn/ho-chi-minh/poc-nuong-bia
Cơm Tấm Bình Dân - Hẻm 4 Thích Mật Thể,10.0,"Hẻm 4 Thích Mật Thể,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/com-tam-binh-dan-hem-4-thich-mat-the
Cháo Lòng Má Heo - Đường Số 3,_._,"46 Đường Số 3,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/chao-long-ma-heo-duong-so-3
Khói - Nướng & Lẩu,7.8,"16 Đường Số 34, P. Bình An,Quận 2,TP. HCM",3,https://www.foody.vn/ho-chi-minh/khoi-nuong-lau
O Hiền - Cơm & Bún Bò,_._,"119 Đường Số 19,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/o-hien-com-bun-bo
Tuyền Ký - Bánh Mì Heo Quay - Xuân Thủy,5.7,"56 Xuân Thủy, P. Thảo Điền,Quận 2,TP. HCM",7,https://www.foody.vn/ho-chi-minh/tuyen-ky-banh-mi-heo-quay-xuan-thuy
Cơm Bình Dân - Đường Số 41,8.6,"37/4 Đường Số 41, P. Thảo Điền,Quận 2,TP. HCM",1,https://www.foody.vn/ho-chi-minh/com-binh-dan-duong-so-41
Lạc Thái 7,7.4,"48Bis Xuân Thủy, P. Thảo Điền,Quận 2,TP. HCM",12,https://www.foody.vn/ho-chi-minh/lac-thai-7
Crystal Jade Kitchen - Vincom Mega Mall,8.1,"L5-05-07 Vincom Mega Mall Thảo Điền, 161 Xa Lộ Hà Nội, P. Thảo Điền,Quận 2,TP. HCM",12,https://www.foody.vn/ho-chi-minh/crystal-jade-kitchen-vincom-mega-mall
Saigon Café - Song Hành,_._,"467A Song Hành, P. An Phú,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/saigon-cafe-song-hanh
Day & Night - Món Ăn Âu - Mexico & Món Việt,_._,"88 Quốc Hương, P. Thảo Điền,Quận 2,TP. HCM",0,https://www.foody.vn/ho-chi-minh/day-night-mon-an-au-mexico-mon-viet
Hà Thảo Food - Gà Bó Xôi Ngon,6.9,"336 Lương Định Của,Quận 2,TP. HCM",10,https://www.foody.vn/ho-chi-minh/ha-thao-food-ga-bo-xoi-ngon
